year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,AM/PM,date
2016,8,15,15,18.0,31.0,2.0,23.0,500.0,87.0,27.0,PM,2016-08-15 15:00:00
2016,8,15,16,8.0,16.0,2.0,23.0,500.0,88.0,27.2,PM,2016-08-15 16:00:00
2016,8,15,17,18.0,29.0,2.0,23.0,600.0,99.0,27.3,PM,2016-08-15 17:00:00
2016,8,15,18,13.0,20.0,2.0,20.0,500.0,96.0,27.6,PM,2016-08-15 18:00:00
2016,8,15,19,14.0,19.0,2.0,25.0,500.0,88.0,25.9,PM,2016-08-15 19:00:00
2016,8,15,20,13.0,24.0,2.0,34.0,500.0,63.0,24.0,PM,2016-08-15 20:00:00
2016,8,15,21,13.0,51.0,2.0,45.0,600.0,44.0,22.9,PM,2016-08-15 21:00:00
2016,8,15,22,14.0,43.0,2.0,32.0,600.0,31.0,22.4,PM,2016-08-15 22:00:00
2016,8,15,23,18.0,25.0,2.0,25.0,600.0,27.0,21.7,PM,2016-08-15 23:00:00
2016,8,16,0,14.0,17.0,2.0,24.0,500.0,26.0,21.1,AM,2016-08-16 00:00:00
2016,8,16,1,16.0,16.0,2.0,30.0,500.0,19.0,20.7,AM,2016-08-16 01:00:00
2016,8,16,2,16.0,16.0,2.0,28.0,500.0,19.0,20.0,AM,2016-08-16 02:00:00
2016,8,16,3,11.0,16.0,2.0,33.0,500.0,12.0,20.1,AM,2016-08-16 03:00:00
2016,8,16,4,15.0,15.0,2.0,34.0,400.0,12.0,19.8,AM,2016-08-16 04:00:00
2016,8,16,5,15.0,17.0,2.0,34.0,400.0,12.0,19.5,AM,2016-08-16 05:00:00
2016,8,16,6,13.0,27.0,2.0,36.0,500.0,7.0,19.2,AM,2016-08-16 06:00:00
2016,8,16,7,17.0,35.0,2.0,42.0,600.0,8.0,20.8,AM,2016-08-16 07:00:00
2016,8,16,8,14.0,24.0,2.0,44.0,600.0,13.0,23.2,AM,2016-08-16 08:00:00
2016,8,16,9,21.0,65.0,2.0,34.0,600.0,40.0,25.6,AM,2016-08-16 09:00:00
2016,8,16,10,16.0,42.0,2.0,26.0,600.0,70.0,27.2,AM,2016-08-16 10:00:00
2016,8,16,11,24.0,43.0,2.0,23.0,600.0,92.0,28.3,AM,2016-08-16 11:00:00
2016,8,16,12,11.0,25.0,2.0,18.0,500.0,117.0,30.1,PM,2016-08-16 12:00:00
2016,8,16,13,13.0,34.0,2.0,14.0,500.0,147.0,30.3,PM,2016-08-16 13:00:00
2016,8,16,14,19.0,47.0,2.0,20.0,600.0,172.0,31.4,PM,2016-08-16 14:00:00
2016,8,16,15,22.0,37.0,2.0,17.0,700.0,183.0,31.7,PM,2016-08-16 15:00:00
2016,8,16,16,16.0,40.0,2.0,16.0,700.0,168.0,32.2,PM,2016-08-16 16:00:00
2016,8,16,17,18.0,28.0,2.0,15.0,700.0,153.0,31.5,PM,2016-08-16 17:00:00
2016,8,16,18,30.0,52.0,2.0,20.0,700.0,124.0,30.3,PM,2016-08-16 18:00:00
2016,8,16,19,34.0,47.0,2.0,23.0,700.0,112.0,29.0,PM,2016-08-16 19:00:00
2016,8,16,20,28.0,66.0,2.0,26.0,700.0,105.0,28.4,PM,2016-08-16 20:00:00
2016,8,16,21,30.0,62.0,2.0,27.0,700.0,96.0,27.6,PM,2016-08-16 21:00:00
2016,8,16,22,33.0,57.0,2.0,31.0,700.0,76.0,26.9,PM,2016-08-16 22:00:00
2016,8,16,23,22.0,56.0,2.0,32.0,700.0,57.0,25.1,PM,2016-08-16 23:00:00
2016,8,17,0,26.0,44.0,2.0,26.0,700.0,52.0,25.1,AM,2016-08-17 00:00:00
2016,8,17,1,29.0,35.0,2.0,15.0,1400.0,38.0,24.9,AM,2016-08-17 01:00:00
2016,8,17,2,26.0,40.0,21.0,15.0,400.0,22.0,24.0,AM,2016-08-17 02:00:00
2016,8,17,3,28.0,39.0,2.0,10.0,500.0,30.0,23.8,AM,2016-08-17 03:00:00
2016,8,17,4,28.0,37.0,2.0,11.0,500.0,28.0,23.3,AM,2016-08-17 04:00:00
2016,8,17,5,30.0,37.0,2.0,21.0,600.0,27.0,23.0,AM,2016-08-17 05:00:00
2016,8,17,6,28.0,45.0,2.0,22.0,900.0,31.0,23.3,AM,2016-08-17 06:00:00
2016,8,17,7,33.0,62.0,2.0,56.0,900.0,4.0,23.5,AM,2016-08-17 07:00:00
2016,8,17,8,32.0,56.0,2.0,57.0,900.0,4.0,24.1,AM,2016-08-17 08:00:00
2016,8,17,9,36.0,88.0,2.0,59.0,1000.0,4.0,24.9,AM,2016-08-17 09:00:00
2016,8,17,10,50.0,69.0,2.0,67.0,900.0,7.0,25.6,AM,2016-08-17 10:00:00
2016,8,17,11,42.0,68.0,2.0,52.0,900.0,34.0,25.9,AM,2016-08-17 11:00:00
2016,8,17,12,40.0,68.0,2.0,45.0,900.0,40.0,26.0,PM,2016-08-17 12:00:00
2016,8,17,13,38.0,80.0,2.0,48.0,900.0,44.0,26.3,PM,2016-08-17 13:00:00
2016,8,17,14,44.0,78.0,2.0,33.0,900.0,52.0,25.9,PM,2016-08-17 14:00:00
2016,8,17,15,43.0,73.0,2.0,27.0,900.0,69.0,25.4,PM,2016-08-17 15:00:00
2016,8,17,16,50.0,55.0,2.0,24.0,900.0,59.0,25.3,PM,2016-08-17 16:00:00
2016,8,17,17,56.0,72.0,2.0,56.0,1100.0,32.0,25.2,PM,2016-08-17 17:00:00
2016,8,17,18,52.0,52.0,2.0,32.0,1000.0,57.0,25.0,PM,2016-08-17 18:00:00
2016,8,17,19,52.0,52.0,2.0,25.0,1000.0,49.0,24.8,PM,2016-08-17 19:00:00
2016,8,17,20,55.0,67.0,2.0,37.0,1000.0,34.0,24.6,PM,2016-08-17 20:00:00
2016,8,17,21,71.0,80.0,2.0,49.0,1000.0,17.0,24.3,PM,2016-08-17 21:00:00
2016,8,17,22,74.0,74.0,2.0,45.0,1000.0,21.0,23.3,PM,2016-08-17 22:00:00
2016,8,17,23,76.0,76.0,2.0,47.0,1000.0,33.0,23.1,PM,2016-08-17 23:00:00
2016,8,18,0,68.0,68.0,2.0,68.0,1100.0,11.0,23.2,AM,2016-08-18 00:00:00
2016,8,18,1,66.0,66.0,2.0,33.0,1000.0,19.0,23.1,AM,2016-08-18 01:00:00
2016,8,18,2,60.0,60.0,2.0,14.0,900.0,33.0,23.0,AM,2016-08-18 02:00:00
2016,8,18,3,67.0,67.0,2.0,9.0,1000.0,49.0,23.1,AM,2016-08-18 03:00:00
2016,8,18,4,67.0,67.0,2.0,17.0,1000.0,35.0,23.3,AM,2016-08-18 04:00:00
2016,8,18,5,73.0,73.0,2.0,15.0,1000.0,31.0,23.4,AM,2016-08-18 05:00:00
2016,8,18,6,83.0,83.0,2.0,21.0,1000.0,29.0,23.3,AM,2016-08-18 06:00:00
2016,8,18,7,76.0,76.0,2.0,24.0,1100.0,41.0,22.7,AM,2016-08-18 07:00:00
2016,8,18,8,61.0,61.0,2.0,23.0,1300.0,56.0,22.4,AM,2016-08-18 08:00:00
2016,8,18,9,54.0,54.0,2.0,23.0,1300.0,53.0,22.4,AM,2016-08-18 09:00:00
2016,8,18,10,49.0,49.0,2.0,18.0,1300.0,46.0,22.4,AM,2016-08-18 10:00:00
2016,8,18,11,46.0,46.0,2.0,20.0,1300.0,41.0,22.4,AM,2016-08-18 11:00:00
2016,8,18,12,48.0,48.0,2.0,31.0,1400.0,43.0,22.4,PM,2016-08-18 12:00:00
2016,8,18,13,46.0,46.0,2.0,23.0,1500.0,51.0,22.4,PM,2016-08-18 13:00:00
2016,8,18,14,38.0,38.0,2.0,21.0,1700.0,50.0,22.4,PM,2016-08-18 14:00:00
2016,8,18,15,36.0,36.0,2.0,18.0,1900.0,52.0,23.0,PM,2016-08-18 15:00:00
2016,8,18,16,41.0,41.0,2.0,22.5,2100.0,46.5,23.1,PM,2016-08-18 16:00:00
2016,8,18,17,46.0,46.0,2.0,27.0,2300.0,41.0,23.4,PM,2016-08-18 17:00:00
2016,8,18,18,50.0,50.0,2.0,54.0,2500.0,18.0,23.1,PM,2016-08-18 18:00:00
2016,8,18,19,49.0,49.0,2.0,48.0,2300.0,17.0,23.0,PM,2016-08-18 19:00:00
2016,8,18,20,49.0,49.0,2.0,50.0,2300.0,16.0,22.9,PM,2016-08-18 20:00:00
2016,8,18,21,49.0,49.0,2.0,53.0,2600.0,12.0,23.0,PM,2016-08-18 21:00:00
2016,8,18,22,51.0,51.0,2.0,52.0,2600.0,6.0,23.1,PM,2016-08-18 22:00:00
2016,8,18,23,43.0,43.0,2.0,54.0,2400.0,2.0,23.2,PM,2016-08-18 23:00:00
2016,8,19,0,28.0,28.0,2.0,45.0,2000.0,5.0,23.3,AM,2016-08-19 00:00:00
2016,8,19,1,18.0,18.0,2.0,27.0,2000.0,8.0,23.3,AM,2016-08-19 01:00:00
2016,8,19,2,12.0,12.0,21.0,11.0,600.0,19.0,24.3,AM,2016-08-19 02:00:00
2016,8,19,3,9.0,9.0,2.0,4.0,900.0,28.0,24.1,AM,2016-08-19 03:00:00
2016,8,19,4,8.0,8.0,2.0,4.0,700.0,31.0,24.9,AM,2016-08-19 04:00:00
2016,8,19,5,8.0,8.0,2.0,10.0,1000.0,42.0,24.6,AM,2016-08-19 05:00:00
2016,8,19,6,11.0,26.0,2.0,15.0,1500.0,33.0,23.3,AM,2016-08-19 06:00:00
2016,8,19,7,14.0,23.0,2.0,22.0,1400.0,30.0,24.4,AM,2016-08-19 07:00:00
2016,8,19,8,11.0,13.0,2.0,17.0,1400.0,38.0,26.9,AM,2016-08-19 08:00:00
2016,8,19,9,15.0,28.0,2.0,17.0,1200.0,45.0,28.3,AM,2016-08-19 09:00:00
2016,8,19,10,9.0,9.0,2.0,10.0,1000.0,58.0,29.3,AM,2016-08-19 10:00:00
2016,8,19,11,12.0,12.0,2.0,6.0,800.0,71.0,30.6,AM,2016-08-19 11:00:00
2016,8,19,12,8.0,8.0,2.0,5.0,700.0,85.0,31.9,PM,2016-08-19 12:00:00
2016,8,19,13,3.0,16.0,2.0,4.0,500.0,97.0,32.8,PM,2016-08-19 13:00:00
2016,8,19,14,3.0,17.0,2.0,5.0,600.0,102.0,32.7,PM,2016-08-19 14:00:00
2016,8,19,15,6.0,21.0,2.0,6.0,600.0,112.0,32.9,PM,2016-08-19 15:00:00
2016,8,19,16,12.0,20.0,2.0,8.0,600.0,114.0,32.6,PM,2016-08-19 16:00:00
2016,8,19,17,8.0,8.0,2.0,8.0,600.0,111.0,32.6,PM,2016-08-19 17:00:00
2016,8,19,18,10.0,10.0,2.0,8.0,600.0,110.0,31.8,PM,2016-08-19 18:00:00
2016,8,19,19,13.0,13.0,2.0,13.0,700.0,89.0,30.7,PM,2016-08-19 19:00:00
2016,8,19,20,12.0,54.0,2.0,26.0,800.0,66.0,27.5,PM,2016-08-19 20:00:00
2016,8,19,21,16.0,36.0,2.0,24.0,800.0,54.0,26.8,PM,2016-08-19 21:00:00
2016,8,19,22,22.0,85.0,2.0,35.0,900.0,34.0,25.3,PM,2016-08-19 22:00:00
2016,8,19,23,23.0,82.0,2.0,40.0,1000.0,45.0,25.7,PM,2016-08-19 23:00:00
2016,8,20,0,37.0,73.0,2.0,36.0,1200.0,53.0,25.2,AM,2016-08-20 00:00:00
2016,8,20,1,30.0,30.0,2.0,26.0,1000.0,43.0,23.8,AM,2016-08-20 01:00:00
2016,8,20,2,21.0,21.0,2.0,18.0,900.0,43.0,23.7,AM,2016-08-20 02:00:00
2016,8,20,3,19.0,25.0,2.0,12.0,800.0,38.0,23.0,AM,2016-08-20 03:00:00
2016,8,20,4,21.0,36.0,2.0,34.0,900.0,18.0,22.4,AM,2016-08-20 04:00:00
2016,8,20,5,27.0,37.0,2.0,39.0,900.0,9.0,22.4,AM,2016-08-20 05:00:00
2016,8,20,6,31.0,43.0,2.0,18.0,900.0,17.0,22.6,AM,2016-08-20 06:00:00
2016,8,20,7,34.0,52.0,2.0,20.0,1000.0,14.0,23.0,AM,2016-08-20 07:00:00
2016,8,20,8,40.0,64.0,2.0,45.0,1200.0,7.0,24.3,AM,2016-08-20 08:00:00
2016,8,20,9,59.0,98.0,2.0,58.0,1400.0,10.0,26.0,AM,2016-08-20 09:00:00
2016,8,20,10,65.0,65.0,2.0,50.0,1400.0,43.0,27.3,AM,2016-08-20 10:00:00
2016,8,20,11,65.0,79.0,2.0,21.0,1200.0,110.0,28.3,AM,2016-08-20 11:00:00
2016,8,20,12,61.0,87.0,2.0,26.0,1200.0,131.0,29.1,PM,2016-08-20 12:00:00
2016,8,20,13,57.0,63.0,2.0,18.0,1100.0,163.0,29.9,PM,2016-08-20 13:00:00
2016,8,20,14,45.0,45.0,2.0,12.0,900.0,166.0,30.9,PM,2016-08-20 14:00:00
2016,8,20,15,32.0,32.0,2.0,11.0,800.0,166.0,31.6,PM,2016-08-20 15:00:00
2016,8,20,16,24.0,33.0,2.0,10.0,700.0,165.0,31.8,PM,2016-08-20 16:00:00
2016,8,20,17,31.0,44.0,2.0,14.0,800.0,184.0,31.5,PM,2016-08-20 17:00:00
2016,8,20,18,28.0,28.0,2.0,14.0,800.0,159.0,30.9,PM,2016-08-20 18:00:00
2016,8,20,19,30.0,30.0,2.0,17.0,800.0,134.0,29.6,PM,2016-08-20 19:00:00
2016,8,20,20,33.0,73.0,2.0,26.0,900.0,105.0,27.8,PM,2016-08-20 20:00:00
2016,8,20,21,37.0,64.0,2.0,24.0,900.0,90.0,26.3,PM,2016-08-20 21:00:00
2016,8,20,22,38.0,76.0,2.0,19.0,900.0,99.0,26.0,PM,2016-08-20 22:00:00
2016,8,20,23,32.0,32.0,2.0,17.0,800.0,92.0,25.3,PM,2016-08-20 23:00:00
2016,8,21,0,32.0,41.0,2.0,18.0,800.0,84.0,24.9,AM,2016-08-21 00:00:00
2016,8,21,1,34.0,41.0,2.0,14.0,1500.0,70.0,24.5,AM,2016-08-21 01:00:00
2016,8,21,2,30.0,41.0,20.0,14.0,600.0,47.0,23.9,AM,2016-08-21 02:00:00
2016,8,21,3,35.0,42.0,2.0,12.0,600.0,54.0,23.5,AM,2016-08-21 03:00:00
2016,8,21,4,38.0,43.0,2.0,11.0,600.0,55.0,23.4,AM,2016-08-21 04:00:00
2016,8,21,5,33.0,46.0,2.0,17.0,700.0,61.0,23.0,AM,2016-08-21 05:00:00
2016,8,21,6,32.0,47.0,2.0,19.0,900.0,72.0,22.6,AM,2016-08-21 06:00:00
2016,8,21,7,37.0,65.0,2.0,24.0,1000.0,72.0,23.9,AM,2016-08-21 07:00:00
2016,8,21,8,47.0,83.0,2.0,77.0,1200.0,33.0,25.8,AM,2016-08-21 08:00:00
2016,8,21,9,49.0,106.0,2.0,64.0,1200.0,60.0,27.5,AM,2016-08-21 09:00:00
2016,8,21,10,52.0,115.0,2.0,48.0,1100.0,87.0,29.3,AM,2016-08-21 10:00:00
2016,8,21,11,48.0,94.0,2.0,38.0,1000.0,121.0,30.9,AM,2016-08-21 11:00:00
2016,8,21,12,49.0,80.0,2.0,25.0,900.0,175.0,31.7,PM,2016-08-21 12:00:00
2016,8,21,13,48.0,72.0,2.0,18.0,900.0,218.0,32.5,PM,2016-08-21 13:00:00
2016,8,21,14,38.0,72.0,2.0,13.0,900.0,206.0,33.3,PM,2016-08-21 14:00:00
2016,8,21,15,32.0,34.0,2.0,11.0,800.0,190.0,33.5,PM,2016-08-21 15:00:00
2016,8,21,16,35.0,61.0,2.0,11.0,800.0,215.0,33.9,PM,2016-08-21 16:00:00
2016,8,21,17,42.0,78.0,2.0,18.0,900.0,263.0,32.7,PM,2016-08-21 17:00:00
2016,8,21,18,42.0,49.0,2.0,25.0,900.0,228.0,32.0,PM,2016-08-21 18:00:00
2016,8,21,19,40.0,41.0,2.0,29.0,1000.0,192.0,31.2,PM,2016-08-21 19:00:00
2016,8,21,20,39.0,73.0,2.0,34.0,1000.0,146.0,30.3,PM,2016-08-21 20:00:00
2016,8,21,21,38.0,83.0,2.0,31.0,1000.0,125.0,30.0,PM,2016-08-21 21:00:00
2016,8,21,22,51.0,86.0,2.0,40.0,1200.0,86.0,27.0,PM,2016-08-21 22:00:00
2016,8,21,23,50.0,84.0,2.0,34.0,1200.0,92.0,27.5,PM,2016-08-21 23:00:00
2016,8,22,0,55.0,108.0,2.0,42.0,1200.0,80.0,27.8,AM,2016-08-22 00:00:00
2016,8,22,1,71.0,144.0,2.0,38.0,1400.0,81.0,27.5,AM,2016-08-22 01:00:00
2016,8,22,2,81.0,82.0,2.0,30.0,1500.0,86.0,26.6,AM,2016-08-22 02:00:00
2016,8,22,3,72.0,74.0,2.0,24.0,1600.0,86.0,25.1,AM,2016-08-22 03:00:00
2016,8,22,4,70.0,77.0,2.0,24.0,1500.0,62.0,25.0,AM,2016-08-22 04:00:00
2016,8,22,5,62.0,66.0,2.0,16.0,1300.0,60.0,24.8,AM,2016-08-22 05:00:00
2016,8,22,6,68.0,73.0,2.0,14.0,1300.0,56.0,24.8,AM,2016-08-22 06:00:00
2016,8,22,7,68.0,74.0,2.0,22.0,1400.0,48.0,25.2,AM,2016-08-22 07:00:00
2016,8,22,8,82.0,82.0,2.0,66.0,1600.0,21.0,26.1,AM,2016-08-22 08:00:00
2016,8,22,9,86.0,106.0,3.0,25.0,1800.0,86.0,27.8,AM,2016-08-22 09:00:00
2016,8,22,10,77.0,91.0,4.0,25.0,1800.0,106.0,28.5,AM,2016-08-22 10:00:00
2016,8,22,11,86.0,115.0,6.0,36.0,1700.0,124.0,29.7,AM,2016-08-22 11:00:00
2016,8,22,12,76.0,103.0,5.0,39.0,1500.0,156.0,30.9,PM,2016-08-22 12:00:00
2016,8,22,13,39.0,39.0,3.0,17.0,900.0,189.0,31.2,PM,2016-08-22 13:00:00
2016,8,22,14,31.0,51.0,2.0,11.0,800.0,178.0,32.0,PM,2016-08-22 14:00:00
2016,8,22,15,38.0,72.0,2.0,14.0,800.0,182.0,31.9,PM,2016-08-22 15:00:00
2016,8,22,16,29.0,39.0,2.0,14.0,700.0,166.0,31.5,PM,2016-08-22 16:00:00
2016,8,22,17,21.0,40.0,2.0,17.0,600.0,145.0,31.1,PM,2016-08-22 17:00:00
2016,8,22,18,29.0,46.0,2.0,17.0,600.0,151.0,30.8,PM,2016-08-22 18:00:00
2016,8,22,19,26.0,34.0,2.0,25.0,700.0,142.0,30.1,PM,2016-08-22 19:00:00
2016,8,22,20,29.0,48.0,2.0,33.0,700.0,125.0,29.8,PM,2016-08-22 20:00:00
2016,8,22,21,37.0,62.0,2.0,41.0,800.0,110.0,27.7,PM,2016-08-22 21:00:00
2016,8,22,22,30.0,76.0,2.0,43.0,800.0,97.0,26.2,PM,2016-08-22 22:00:00
2016,8,22,23,37.0,65.0,2.0,50.0,800.0,70.0,25.4,PM,2016-08-22 23:00:00
2016,8,23,0,36.0,94.0,2.0,62.0,900.0,55.0,26.5,AM,2016-08-23 00:00:00
2016,8,23,1,39.0,83.0,2.0,38.0,1600.0,50.0,25.2,AM,2016-08-23 01:00:00
2016,8,23,2,41.0,99.0,21.0,30.0,500.0,33.0,24.2,AM,2016-08-23 02:00:00
2016,8,23,3,45.0,94.0,2.0,25.0,600.0,39.0,24.7,AM,2016-08-23 03:00:00
2016,8,23,4,51.0,89.0,2.0,30.0,600.0,37.0,24.9,AM,2016-08-23 04:00:00
2016,8,23,5,59.0,84.0,2.0,43.0,700.0,35.0,25.1,AM,2016-08-23 05:00:00
2016,8,23,6,59.0,81.0,2.0,49.0,1000.0,35.0,24.9,AM,2016-08-23 06:00:00
2016,8,23,7,61.0,91.0,2.0,45.0,1000.0,37.0,25.3,AM,2016-08-23 07:00:00
2016,8,23,8,73.0,102.0,2.0,45.0,1100.0,40.0,25.4,AM,2016-08-23 08:00:00
2016,8,23,9,79.0,91.0,4.0,45.0,1100.0,57.0,26.8,AM,2016-08-23 09:00:00
2016,8,23,10,81.0,110.0,4.0,47.0,1100.0,72.0,26.5,AM,2016-08-23 10:00:00
2016,8,23,11,82.0,105.0,3.0,44.0,1200.0,87.0,27.5,AM,2016-08-23 11:00:00
2016,8,23,12,81.0,89.0,4.0,43.0,1200.0,113.0,27.6,PM,2016-08-23 12:00:00
2016,8,23,13,83.0,83.0,3.0,35.0,1300.0,128.0,27.5,PM,2016-08-23 13:00:00
2016,8,23,14,75.0,82.0,3.0,30.0,1200.0,125.0,26.8,PM,2016-08-23 14:00:00
2016,8,23,15,72.0,83.0,2.0,28.0,1200.0,95.0,26.9,PM,2016-08-23 15:00:00
2016,8,23,16,72.0,87.0,2.0,26.0,1200.0,100.0,26.7,PM,2016-08-23 16:00:00
2016,8,23,17,70.0,80.0,2.0,27.0,1200.0,100.0,26.8,PM,2016-08-23 17:00:00
2016,8,23,18,69.0,77.0,2.0,28.0,1200.0,96.0,26.4,PM,2016-08-23 18:00:00
2016,8,23,19,80.0,82.0,2.0,29.0,1300.0,92.0,26.1,PM,2016-08-23 19:00:00
2016,8,23,20,70.0,70.0,2.0,28.0,1200.0,97.0,25.3,PM,2016-08-23 20:00:00
2016,8,23,21,68.0,72.0,2.0,25.0,1200.0,89.0,25.2,PM,2016-08-23 21:00:00
2016,8,23,22,66.0,72.0,2.0,24.0,1200.0,65.0,25.0,PM,2016-08-23 22:00:00
2016,8,23,23,65.0,65.0,2.0,24.0,1100.0,65.0,25.0,PM,2016-08-23 23:00:00
2016,8,24,0,62.0,62.0,2.0,20.0,1100.0,71.0,24.7,AM,2016-08-24 00:00:00
2016,8,24,1,65.0,65.0,2.0,19.0,1000.0,69.0,24.3,AM,2016-08-24 01:00:00
2016,8,24,2,56.0,56.0,2.0,16.0,1000.0,74.0,23.5,AM,2016-08-24 02:00:00
2016,8,24,3,61.0,64.0,2.0,19.0,1000.0,61.0,23.2,AM,2016-08-24 03:00:00
2016,8,24,4,63.0,63.0,2.0,15.0,900.0,59.0,23.4,AM,2016-08-24 04:00:00
2016,8,24,5,61.0,67.0,2.0,18.0,900.0,48.0,23.0,AM,2016-08-24 05:00:00
2016,8,24,6,63.0,76.0,2.0,25.0,900.0,47.0,23.2,AM,2016-08-24 06:00:00
2016,8,24,7,60.0,108.0,2.0,29.0,1000.0,31.0,23.5,AM,2016-08-24 07:00:00
2016,8,24,8,68.0,84.0,2.0,53.0,1100.0,19.0,25.0,AM,2016-08-24 08:00:00
2016,8,24,9,79.0,121.0,2.0,67.0,1100.0,26.0,25.9,AM,2016-08-24 09:00:00
2016,8,24,10,84.0,124.0,2.0,56.0,1100.0,45.0,27.2,AM,2016-08-24 10:00:00
2016,8,24,11,81.0,118.0,3.0,46.0,1100.0,79.0,28.9,AM,2016-08-24 11:00:00
2016,8,24,12,85.0,135.0,4.0,34.0,1200.0,124.0,30.1,PM,2016-08-24 12:00:00
2016,8,24,13,73.0,88.0,4.0,32.0,1100.0,145.0,30.2,PM,2016-08-24 13:00:00
2016,8,24,14,55.5,63.0,3.5,26.0,1000.0,140.0,31.5,PM,2016-08-24 14:00:00
2016,8,24,15,38.0,38.0,3.0,20.0,900.0,135.0,33.2,PM,2016-08-24 15:00:00
2016,8,24,16,34.0,89.0,3.0,23.0,900.0,161.0,32.6,PM,2016-08-24 16:00:00
2016,8,24,17,47.0,52.0,3.0,25.0,1000.0,170.0,32.2,PM,2016-08-24 17:00:00
2016,8,24,18,44.0,53.0,2.0,27.0,1000.0,188.0,31.3,PM,2016-08-24 18:00:00
2016,8,24,19,63.0,118.0,2.0,51.0,1200.0,169.0,30.1,PM,2016-08-24 19:00:00
2016,8,24,20,76.0,120.0,2.0,53.0,1300.0,151.0,29.2,PM,2016-08-24 20:00:00
2016,8,24,21,80.0,111.0,2.0,55.0,1300.0,95.0,27.8,PM,2016-08-24 21:00:00
2016,8,24,22,67.0,78.0,2.0,36.0,1200.0,76.0,27.6,PM,2016-08-24 22:00:00
2016,8,24,23,55.0,89.0,2.0,23.0,1100.0,94.0,27.1,PM,2016-08-24 23:00:00
2016,8,25,0,67.0,67.0,2.0,28.0,1000.0,85.0,28.6,AM,2016-08-25 00:00:00
2016,8,25,1,18.0,18.0,2.0,6.0,1100.0,66.0,28.9,AM,2016-08-25 01:00:00
2016,8,25,2,5.0,6.0,21.0,11.0,100.0,46.0,28.2,AM,2016-08-25 02:00:00
2016,8,25,3,10.0,14.0,2.0,18.0,300.0,41.0,27.9,AM,2016-08-25 03:00:00
2016,8,25,4,3.0,6.0,2.0,10.0,300.0,55.0,28.3,AM,2016-08-25 04:00:00
2016,8,25,5,3.0,6.0,2.0,9.0,300.0,77.0,28.0,AM,2016-08-25 05:00:00
2016,8,25,6,6.0,6.0,2.0,10.0,400.0,97.0,27.1,AM,2016-08-25 06:00:00
2016,8,25,7,7.0,56.0,2.0,31.0,500.0,66.0,26.4,AM,2016-08-25 07:00:00
2016,8,25,8,7.0,29.0,2.0,33.0,600.0,54.0,26.8,AM,2016-08-25 08:00:00
2016,8,25,9,5.0,14.0,2.0,16.0,500.0,57.0,25.6,AM,2016-08-25 09:00:00
2016,8,25,10,10.0,14.0,2.0,16.0,500.0,53.0,26.9,AM,2016-08-25 10:00:00
2016,8,25,11,6.0,6.0,2.0,13.0,500.0,55.0,26.1,AM,2016-08-25 11:00:00
2016,8,25,12,6.0,22.0,2.0,12.0,500.0,54.0,27.0,PM,2016-08-25 12:00:00
2016,8,25,13,9.0,9.0,2.0,11.0,500.0,57.0,29.1,PM,2016-08-25 13:00:00
2016,8,25,14,3.0,19.0,2.0,12.0,500.0,58.0,29.4,PM,2016-08-25 14:00:00
2016,8,25,15,7.0,7.0,2.0,12.0,500.0,58.0,30.0,PM,2016-08-25 15:00:00
2016,8,25,16,11.0,11.0,2.0,12.0,500.0,59.0,29.8,PM,2016-08-25 16:00:00
2016,8,25,17,3.0,6.0,2.0,14.0,600.0,60.0,29.4,PM,2016-08-25 17:00:00
2016,8,25,18,7.0,7.0,2.0,16.0,600.0,60.0,28.2,PM,2016-08-25 18:00:00
2016,8,25,19,3.0,10.0,2.0,21.0,700.0,51.0,26.1,PM,2016-08-25 19:00:00
2016,8,25,20,15.0,67.0,2.0,24.0,700.0,45.0,24.0,PM,2016-08-25 20:00:00
2016,8,25,21,5.0,26.0,2.0,24.0,700.0,41.0,22.4,PM,2016-08-25 21:00:00
2016,8,25,22,9.0,10.0,2.0,22.0,700.0,45.0,22.4,PM,2016-08-25 22:00:00
2016,8,25,23,6.0,9.0,2.0,16.0,700.0,53.0,22.0,PM,2016-08-25 23:00:00
2016,8,26,0,5.0,6.0,2.0,12.0,700.0,61.0,21.0,AM,2016-08-26 00:00:00
2016,8,26,1,5.0,6.0,2.0,11.0,700.0,61.0,21.1,AM,2016-08-26 01:00:00
2016,8,26,2,5.0,6.0,2.0,15.0,700.0,56.0,20.4,AM,2016-08-26 02:00:00
2016,8,26,3,5.0,19.0,2.0,20.0,700.0,48.0,19.8,AM,2016-08-26 03:00:00
2016,8,26,4,5.0,23.0,2.0,35.0,800.0,27.0,18.2,AM,2016-08-26 04:00:00
2016,8,26,5,10.0,25.0,2.0,39.0,800.0,22.0,17.3,AM,2016-08-26 05:00:00
2016,8,26,6,6.0,17.0,2.0,34.0,800.0,26.0,18.1,AM,2016-08-26 06:00:00
2016,8,26,7,4.0,28.0,2.0,31.0,800.0,31.0,19.9,AM,2016-08-26 07:00:00
2016,8,26,8,7.0,31.0,2.0,30.0,800.0,33.0,22.3,AM,2016-08-26 08:00:00
2016,8,26,9,12.0,27.0,2.0,27.0,900.0,38.0,24.6,AM,2016-08-26 09:00:00
2016,8,26,10,7.0,14.0,4.0,23.0,900.0,48.0,26.2,AM,2016-08-26 10:00:00
2016,8,26,11,7.0,7.0,2.0,17.0,900.0,57.0,27.3,AM,2016-08-26 11:00:00
